concept,symbol
Chemical_MESH_C016927,Isepamicin
Chemical_MESH_C004331,Pamaquine
Chemical_MESH_D011796,Mepacrine dihydrochloride
Chemical_MESH_D012294,Rifamycin
Chemical_MESH_C068980,Rifalazil
Chemical_MESH_C058615,Rifametane
Chemical_MESH_C063797,Rifamexil
Chemical_MESH_C009186,Rifamide
Chemical_MESH_C101425,Posaconazole
Chemical_MESH_C104066,Ravuconazole
Chemical_MESH_C006971,Chlormidazole
Chemical_MESH_C010798,Toloxatone
Chemical_MESH_C038213,Brofaromine
Chemical_MESH_D020912,Moclobemide
Chemical_MESH_C031967,Rasagiline mesylate
Chemical_MESH_C090014,Befloxatone
Chemical_MESH_D010293,Pargyline hydrochloride
Chemical_MESH_C100110,Dimetacrine
Chemical_MESH_D008376,Maprotiline
Chemical_MESH_C056895,Flesinoxan
Chemical_MESH_C058254,Sibutramine hydrochloride
Chemical_MESH_D014745,Viloxazine hydrochloride
Chemical_MESH_C050504,Tianeptine
Chemical_MESH_C115127,Eptapirone
Chemical_MESH_C098107,Flibanserin
Chemical_MESH_C084711,Agomelatine
Chemical_MESH_D007490,Iproniazid
Chemical_MESH_D007520,Isocarboxazid
Chemical_MESH_C026234,Cimoxatone
Chemical_MESH_C033486,Fenticonazole
Chemical_MESH_C037494,Vibunazole
Chemical_MESH_D008520,Metildigoxin
Chemical_MESH_C031926,Montirelin
Chemical_MESH_C062769,Abecarnil
Chemical_MESH_D008615,Mephenesin
Chemical_MESH_D009966,Orphenadrine hydrochloride
Chemical_MESH_C000869,Demoxepam
Chemical_MESH_C031637,Phenothiazine
Chemical_MESH_C014551,Fenethazine
Chemical_MESH_D000075,Acepromazine maleate
Chemical_MESH_D011346,Prochlorperazine edisylate
Chemical_MESH_D010638,Phenoperidine
Chemical_MESH_D003006,Clopenthixol
Chemical_MESH_C037293,Denopamine
Chemical_MESH_D002746,Chlorpromazine hydrochloride
Chemical_MESH_C447412,Pagoclone
Chemical_MESH_C501948,Ocinaplon
Chemical_MESH_C027712,Butobarbital
Chemical_MESH_C084812,Carbromal
Chemical_MESH_D001376,Azaperone
Chemical_MESH_C005014,Fluanisone
Chemical_MESH_C005569,Pipamperone
Chemical_MESH_C005209,Moperone
Chemical_MESH_D014272,Trifluperidol
Chemical_MESH_C077144,Bromperidol decanoate
Chemical_MESH_D001544,Benperidol
Chemical_MESH_C041586,Milenperone
Chemical_MESH_D005484,Fluspirilene
Chemical_MESH_D010395,Penfluridol
Chemical_MESH_C500220,Indisetron hydrochloride
Chemical_MESH_C052424,Lomerizine hydrochloride
Chemical_MESH_C017832,Brofoxine
Chemical_MESH_C469870,Indiplon
Chemical_MESH_D002069,Butaclamol hydrochloride
Chemical_MESH_C084595,Butaperazine
Chemical_MESH_C109547,Carvotroline hydrochloride
Chemical_MESH_C004624,Clomacran phosphate
Chemical_MESH_C010894,Clopimozide
Chemical_MESH_C013371,Cloroperone hydrochloride
Chemical_MESH_D004974,Etazolate hydrochloride
Chemical_MESH_C070475,Fananserin
Chemical_MESH_C029514,Flucindole
Chemical_MESH_C045983,Flumezapine
Chemical_MESH_C015220,Fluotracen hydrochloride
Chemical_MESH_C026240,Flutroline
Chemical_MESH_C069280,Gevotroline hydrochloride
Chemical_MESH_C017357,Halopemide
Chemical_MESH_C081732,Iloperidone
Chemical_MESH_C029155,Imidoline hydrochloride
Chemical_MESH_C100204,Lenperone
Chemical_MESH_C001048,Lometraline hydrochloride
Chemical_MESH_C086897,Mazapertine succinate
Chemical_MESH_D008653,Mesoridazine
Chemical_MESH_C005179,Metiapine
Chemical_MESH_C072259,Ocaperidone
Chemical_MESH_C015411,Oxiperomide
Chemical_MESH_C067601,Piperacetazine
Chemical_MESH_D010168,Pipotiazine palmitate
Chemical_MESH_D017330,Remoxipride
Chemical_MESH_D017330,Remoxipride hydrochloride
Chemical_MESH_C045359,Setoperone
Chemical_MESH_C495910,Ramelteon
Chemical_MESH_D019382,Somatropin
Chemical_MESH_D008596,Menotropins
Chemical_MESH_D020109,Devazepide
Chemical_MESH_C035470,Tifluadom
Chemical_MESH_C085266,Talampanel
Chemical_MESH_C016163,Valrubicin
Chemical_MESH_D013713,Teniposide
Chemical_MESH_C010342,Taclamine hydrochloride
Chemical_MESH_C488233,Talniflumate
Chemical_MESH_C102383,Talibegron hydrochloride
Chemical_MESH_C406224,Valdecoxib
Chemical_MESH_C118031,Tarazepide
Chemical_MESH_C013715,Tibezonium iodide
Chemical_MESH_C038637,Balsalazide disodium
Chemical_MESH_C045179,Valnoctamide
Chemical_MESH_C108894,Valrocemide
Chemical_MESH_C035288,Rosaprostol
Chemical_MESH_C048081,Beraprost
Chemical_MESH_D016285,Iloprost
Chemical_MESH_C525749,Limaprost
Chemical_MESH_C110507,Ecraprost
Chemical_MESH_C016767,Sulprostone
Chemical_MESH_C025505,Meteneprost
Chemical_MESH_D003008,Cloprostenol sodium
Chemical_MESH_C105050,Tegaserod maleate
Chemical_MESH_C100146,Trimethobenzamide hydrochloride
Chemical_MESH_C106538,Abacavir succinate
Chemical_MESH_C091346,Fomivirsen sodium
Chemical_MESH_C053877,Ablukast
Chemical_MESH_C011651,Acadesine
Chemical_MESH_C050739,Interferon alfacon-1
Chemical_MESH_D000120,Acecainide hydrochloride
Chemical_MESH_C100416,Peginterferon alfa-2a
Chemical_MESH_C417083,Peginterferon alfa-2b
Chemical_MESH_C084650,Aceclidine
Chemical_MESH_D000072,Acedapsone
Chemical_MESH_C036804,Acifran
Chemical_MESH_D017255,Acitretin
Chemical_MESH_C006303,Acivicin
Chemical_MESH_D015250,Aclarubicin
Chemical_MESH_D000585,Acrisorcin
Chemical_MESH_C043648,Acrivastine
Chemical_MESH_C051827,Actisomide
Chemical_MESH_C006277,Actodigin
Chemical_MESH_D000212,Acyclovir sodium
Chemical_MESH_C068416,Adaprolol maleate
Chemical_MESH_C004651,Valpromide
Chemical_MESH_C053001,Adefovir
Chemical_MESH_D000249,Adenosine phosphate
Chemical_MESH_C039668,Adinazolam
Chemical_MESH_C074080,Adinazolam mesylate
Chemical_MESH_C060090,Adozelesin
Chemical_MESH_C040224,Adrenalone
Chemical_MESH_C095428,Adrogolide hydrochloride
Chemical_MESH_C048324,Abamectin
Chemical_MESH_C058414,Acemannan
Chemical_MESH_C040926,Actaplanin
Chemical_MESH_C084960,Afovirsen sodium
Chemical_MESH_C006434,Aklomide
Chemical_MESH_C025293,Alaproclate
Chemical_MESH_C035387,Albumin aggregated
Chemical_MESH_D013668,Albumin human
Chemical_MESH_C006443,Albutoin
Chemical_MESH_D000431,Alcohol diluted
Chemical_MESH_D000431,Alcohol
Chemical_MESH_C114264,Alemcinal
Chemical_MESH_C100050,Aletamine hydrochloride
Chemical_MESH_C001570,Alexidine
Chemical_MESH_C102859,Alexomycin
Chemical_MESH_C038354,Alfaprostol
Chemical_MESH_D000536,Algeldrate
Chemical_MESH_D000463,Algestone acetophenide
Chemical_MESH_C089753,Alicaforsen sodium
Chemical_MESH_C022572,Aliflurane
Chemical_MESH_D005995,Alkyl
Chemical_MESH_C084828,Allobarbital
Chemical_MESH_C004471,Allyl isothiocyanate
Chemical_MESH_C043698,Almagate
Chemical_MESH_D015765,Almitrine mesylate
Chemical_MESH_C068582,Almond oil
Chemical_MESH_C409045,Almotriptan
Chemical_MESH_C409045,Almotriptan malate
Chemical_MESH_C090840,Alosetron hydrochloride
Chemical_MESH_C002854,Alovudine
Chemical_MESH_D065089,alpha Amylase
Chemical_MESH_C052036,Alpidem
Chemical_MESH_C016212,Alrestatin sodium
Chemical_MESH_C071983,Altanserin tartrate
Chemical_MESH_D010959,Alteplase
Chemical_MESH_C006480,Althiazide
Chemical_MESH_C100989,Altinicline maleate
Chemical_MESH_C023445,Altrenogest
Chemical_MESH_D006585,Altretamine
Chemical_MESH_C016975,Alum
Chemical_MESH_C013396,Aluminum acetate
Chemical_MESH_C025173,Aluminum carbonate
Chemical_MESH_C539506,Aluminum chloride
Chemical_MESH_C071436,Cinalukast
Chemical_MESH_C090950,Ontazolast
Chemical_MESH_C052393,Pobilukast edamine
Chemical_MESH_C016976,Aluminum chlorohydrate
Chemical_MESH_C525749,Limaprost alfadex
Chemical_MESH_C012714,Aluminum phosphate
Chemical_MESH_C534453,Aluminum sesquichlorohydrate
Chemical_MESH_C010846,Alverine citrate
Chemical_MESH_C419502,Alvimopan
Chemical_MESH_C077990,Alvocidib hydrochloride
Chemical_MESH_C014964,Ambruticin
Chemical_MESH_C006485,Ambuphylline
Chemical_MESH_D000560,Amdinocillin
Chemical_MESH_D000561,Amdinocillin pivoxil
Chemical_MESH_C098393,Amdoxovir
Chemical_MESH_C055323,Ameltolide
Chemical_MESH_C066736,Amesergide
Chemical_MESH_C046749,Amflutizole
Chemical_MESH_C006486,Amfonelic acid
Chemical_MESH_C012717,Amicloral
Chemical_MESH_C001998,Amidephrine mesylate
Chemical_MESH_C040691,Amifloxacin
Chemical_MESH_D000585,Aminacrine hydrochloride
Chemical_MESH_D010129,Aminobenzoate potassium
Chemical_MESH_D001566,Aminobenzoate sodium
Chemical_MESH_D000622,Aminolevulinic acid hydrochloride
Chemical_MESH_D000635,Aminorex
Chemical_MESH_D000638,Amiodarone
Chemical_MESH_C018424,Amiprilose hydrochloride
Chemical_MESH_C026075,Amiquinsin hydrochloride
Chemical_MESH_D017311,Amlodipine maleate
Chemical_MESH_D000641,Ammonia solution
Chemical_MESH_C040502,Ammonium carbonate
Chemical_MESH_D019344,Ammonium lactate
Chemical_MESH_C024788,Ammonium phosphate
Chemical_MESH_D000655,Amodiaquine
Chemical_MESH_C038974,Amorolfine
Chemical_MESH_C118577,Amotosalen hydrochloride
Chemical_MESH_D000658,Amoxicillin sodium
Chemical_MESH_C004423,Amphomycin
Chemical_MESH_D000670,Amprolium
Chemical_MESH_C002115,Amquinate
Chemical_MESH_C032765,Amylene hydrate
Chemical_MESH_C017235,Anagestone acetate
Chemical_MESH_C021139,Anagrelide hydrochloride
Chemical_MESH_D053590,Anakinra
Chemical_MESH_C042703,Anaritide acetate
Chemical_MESH_D000721,Ancrod
Chemical_MESH_D000802,Angiotensin amide
Chemical_MESH_C015681,Anidoxime
Chemical_MESH_C100232,Anileridine
Chemical_MESH_C100232,Anileridine hydrochloride
Chemical_MESH_C053023,Anirolac
Chemical_MESH_C029087,Anitrazafen
Chemical_MESH_D000865,Antazoline phosphate
Chemical_MESH_D000876,Anthramycin
Chemical_MESH_C074619,Anticoagulant heparin
Chemical_MESH_C078147,Antihemophilic factor
Chemical_MESH_D000966,Antimony potassium tartrate
Chemical_MESH_D003102,Antimony trisulfide colloid
Chemical_MESH_D000997,Antivenin
Chemical_MESH_D000997,Antivenin
Chemical_MESH_D000997,Antivenin
Chemical_MESH_C060817,Apaziquone
Chemical_MESH_D001032,Apazone
Chemical_MESH_D001073,Aprindine
Chemical_MESH_C041381,Aprotinin
Chemical_MESH_C037604,Aptazapine maleate
Chemical_MESH_C079779,Aptiganel hydrochloride
Chemical_MESH_C002500,Aranotin
Chemical_MESH_D001101,Arbaprostil
Chemical_MESH_C076559,Arbutamine hydrochloride
Chemical_MESH_C114976,Arcitumomab
Chemical_MESH_C024362,Arginine
Chemical_MESH_D001127,Argipressin tannate
Chemical_MESH_C020706,Arildone
Chemical_MESH_C016245,Arprinocid
Chemical_MESH_D001147,Arsanilic acid
Chemical_MESH_C090720,Arteflene
Chemical_MESH_D002355,Articaine hydrochloride
Chemical_MESH_C095507,Artilide fumarate
Chemical_MESH_C578180,Rituximab
Chemical_MESH_C522667,Asenapine maleate
Chemical_MESH_C488516,Asoprisnil
Chemical_MESH_C042705,Asparaginase
Chemical_MESH_C000592585,Aspartocin
Chemical_MESH_C560220,Asperlin
Chemical_MESH_C076632,Atevirdine mesylate
Chemical_MESH_C050701,Atipamezole
Chemical_MESH_C099015,Atiprimod dihydrochloride
Chemical_MESH_C054073,Atiprosin maleate
Chemical_MESH_C047046,Atosiban
Chemical_MESH_C096921,Atreleuton
Chemical_MESH_C423185,Avasimibe
Chemical_MESH_C436976,Avilamycin
Chemical_MESH_C049935,Avobenzone
Chemical_MESH_C016249,Avoparcin
Chemical_MESH_C006270,Avridine
Chemical_MESH_C104715,Axitirome
Chemical_MESH_D001374,Azacitidine
Chemical_MESH_C044424,Azaconazole
Chemical_MESH_C023624,Azanidazole
Chemical_MESH_C100231,Azaribine
Chemical_MESH_C039779,Azarole
Chemical_MESH_C100952,1-
Chemical_MESH_D001379,Azathioprine sodium
Chemical_MESH_C010038,Azelaic acid
Chemical_MESH_C025817,Azetepa
Chemical_MESH_C086123,Azimilide dihydrochloride
Chemical_MESH_D001390,Azlocillin sodium
Chemical_MESH_C010862,Azolimine
Chemical_MESH_C061387,Azumolene sodium
Chemical_MESH_C100225,Azotomycin
Chemical_MESH_D000393,Air
Chemical_MESH_C026325,Attapulgite
Chemical_MESH_D001414,Bacitracin zinc
Chemical_MESH_D001455,Bambermycins
Chemical_MESH_C006683,Bamifylline hydrochloride
Chemical_MESH_D000269,Bandage
Chemical_MESH_D000269,Bandage
Chemical_MESH_C060190,Batanopride hydrochloride
Chemical_MESH_C080985,Batimastat
Chemical_MESH_C447119,Bazedoxifene acetate
Chemical_MESH_D014612,BCG vaccine
Chemical_MESH_C061154,Belfosdil
Chemical_MESH_D001533,Belladonna
Chemical_MESH_C003105,Beloxamide
Chemical_MESH_C056439,Bemarinone hydrochloride
Chemical_MESH_C042253,Bemesetron
Chemical_MESH_C059265,Bemitradine
Chemical_MESH_C062457,Bemoradan
Chemical_MESH_C052133,Benazeprilat
Chemical_MESH_C005622,Benorterone
Chemical_MESH_C011677,Benoxaprofen
Chemical_MESH_D001545,Benserazide
Chemical_MESH_C006129,Bentazepam
Chemical_MESH_D001546,Bentonite
Chemical_MESH_C006691,Bentoquatam
Chemical_MESH_C009851,Benurestat
Chemical_MESH_C004460,Benzilonium bromide
Chemical_MESH_C100247,Benzoctamine hydrochloride
Chemical_MESH_C457659,Benzoin
Chemical_MESH_D001585,Benzoyl peroxide
Chemical_MESH_D011107,Benzylpenicilloyl polylysine
Chemical_MESH_C072197,Beractant
Chemical_MESH_C050817,Berefrine
Chemical_MESH_C064662,Berythromycin
Chemical_MESH_C074872,Besipirdine hydrochloride
Chemical_MESH_C481484,Besonprodil
Chemical_MESH_C047146,beta Carotene
Chemical_MESH_D001621,Betahistine hydrochloride
Chemical_MESH_D001622,Betaine hydrochloride
Chemical_MESH_C111010,Betiatide
Chemical_MESH_C034438,Bicifadine hydrochloride
Chemical_MESH_C061991,Bidisomide
Chemical_MESH_C108700,Bimosiamose disodium
Chemical_MESH_C079489,Bindarit
Chemical_MESH_D015847,Binetrakin
Chemical_MESH_C101949,Binodenoson
Chemical_MESH_C063249,Binospirone mesylate
Chemical_MESH_D013227,Biological indicator for steam sterilization
Chemical_MESH_D013227,Biological indicator for steam sterilization
Chemical_MESH_D001726,Bisacodyl tannex
Chemical_MESH_C015715,Bismuth
Chemical_MESH_C032196,Bispyrithione magsulfex
Chemical_MESH_C074619,Bivalirudin
Chemical_MESH_C072257,Bizelesin
Chemical_MESH_D001802,Blood
Chemical_MESH_C414827,Bolasterone
Chemical_MESH_C001371,Boldenone undecylenate
Chemical_MESH_C040956,Bornelone
Chemical_MESH_D000992,Botulism antitoxin
Chemical_MESH_C046943,Brequinar sodium
Chemical_MESH_C054626,Bretazenil
Chemical_MESH_C065913,Brifentanil hydrochloride
Chemical_MESH_D001958,Brocresine
Chemical_MESH_C029277,Brocrinat
Chemical_MESH_C045811,Bromadoline maleate
Chemical_MESH_C053083,Bromfenac sodium
Chemical_MESH_C010689,Bromindione
Chemical_MESH_D001971,Bromocriptine
Chemical_MESH_C011410,Bromodiphenhydramine hydrochloride
Chemical_MESH_C026709,Broperamole
Chemical_MESH_C019280,Bucainide maleate
Chemical_MESH_C024307,Bucindolol hydrochloride
Chemical_MESH_C059720,Bucromarone
Chemical_MESH_D002015,Bucrylate
Chemical_MESH_C100222,Bunamidine hydrochloride
Chemical_MESH_C057769,Bunaprolast
Chemical_MESH_D064805,Bunolol hydrochloride
Chemical_MESH_C002659,Bupicomide
Chemical_MESH_C100096,Buquinolate
Chemical_MESH_C084833,Butabarbital
Chemical_MESH_C004470,Butalbital
Chemical_MESH_C004605,Butamben picrate
Chemical_MESH_C006841,Butamirate citrate
Chemical_MESH_C020238,Butamisole hydrochloride
Chemical_MESH_C046888,Butane
Chemical_MESH_C048491,Butaprost
Chemical_MESH_C009732,Buthiazide
Chemical_MESH_C016924,Butikacin
Chemical_MESH_D002076,Butirosin sulfate
Chemical_MESH_C006845,Butonate
Chemical_MESH_C026597,Butopamine
Chemical_MESH_C014921,Butoprozine hydrochloride
Chemical_MESH_D002077,Butorphanol
Chemical_MESH_D002078,Butoxamine hydrochloride
Chemical_MESH_C100242,Butriptyline hydrochloride
Chemical_MESH_C521478,Butyl alcohol
Chemical_MESH_D002083,Butylated hydroxyanisole
Chemical_MESH_C094104,Abetimus sodium
Chemical_MESH_C446481,Aliskiren
Chemical_MESH_C438583,Ancriviroc
Chemical_MESH_C522181,Apixaban
Chemical_MESH_C515853,Aplindore fumarate
Chemical_MESH_C508748,Atilmotin
Chemical_MESH_C553414,Avanafil
Chemical_MESH_C093269,Becatecarin
Chemical_MESH_C116963,Belotecan hydrochloride
Chemical_MESH_D007785,Lactose
Chemical_MESH_C439083,Bemotrizinol
Chemical_MESH_D061386,Insulin human
Chemical_MESH_C103998,Epoetin alfa
Chemical_MESH_C103998,Epoetin beta
Chemical_MESH_C010467,Hydrotalcite
Chemical_MESH_C423264,Ladostigil tartrate
Chemical_MESH_C057364,Nitecapone
Chemical_MESH_C076590,Magnesium aluminometasilicate
Chemical_MESH_C018851,Sodium borate
Chemical_MESH_D007616,Kaolin
Chemical_MESH_C072115,Nartograstim
Chemical_MESH_C019476,Mecobalamin
Chemical_MESH_D003010,Clorgiline
Chemical_MESH_C479460,Insulin glargine
Chemical_MESH_D002606,Charcoal
Chemical_MESH_C471992,Bosutinib
Chemical_MESH_C512121,Brecanavir
Chemical_MESH_C027885,Flufenamate aluminum
Chemical_MESH_C539760,Trastuzumab
Chemical_MESH_C016811,Tyloxapol
Chemical_MESH_D007612,Kanamycin sulfate
Chemical_MESH_C003321,Sodium polystyrene sulfonate
Chemical_MESH_C110422,Magnesium citrate
Chemical_MESH_C032149,Platonin
Chemical_MESH_C003321,Calcium polystyrene sulfonate
Chemical_MESH_C001671,Magnesium trisilicate
Chemical_MESH_C016600,Sodium ferrous citrate
Chemical_MESH_D013831,Thiamine mononitrate
Chemical_MESH_C030614,Pyridoxal calcium phosphate
Chemical_MESH_C030013,Cactinomycin
Chemical_MESH_C038634,Cadexomer iodine
Chemical_MESH_C010693,Calamine
Chemical_MESH_C013294,Prosultiamine
Chemical_MESH_C012755,Elcatonin
Chemical_MESH_D003484,Calcium carbimide
Chemical_MESH_C042131,Calcium glubionate
Chemical_MESH_C005608,Calcium lactobionate
Chemical_MESH_C032246,Calcium levulinate
Chemical_MESH_C013293,Thiamine disulfide
Chemical_MESH_D002119,Calcium pantothenate
Chemical_MESH_C023724,Prednisolone valerate acetate
Chemical_MESH_C020243,Dibasic calcium phosphate
Chemical_MESH_C020243,Calcium phosphate
Chemical_MESH_D016899,Interferon beta
Chemical_MESH_D007372,Interferon alfa
Chemical_MESH_D005937,Calcium saccharate
Chemical_MESH_D019797,Iobenguane I 131
Chemical_MESH_C031293,Calcium silicate
Chemical_MESH_C031183,Calcium stearate
Chemical_MESH_D010232,Paraffin
Chemical_MESH_D012715,Sesame oil
Chemical_MESH_D003407,Wood creosote
Chemical_MESH_D005666,Fursultiamine
Chemical_MESH_D005666,Fursultiamine hydrochloride
Chemical_MESH_C010197,Pancreatin
Chemical_MESH_D017323,Porfimer sodium
Chemical_MESH_C472955,Carperitide
Chemical_MESH_D012103,Hemocoagulase
Chemical_MESH_D006895,Hetastarch
Chemical_MESH_D000464,Sodium alginate
Chemical_MESH_C094240,Reviparin sodium
Chemical_MESH_C073055,Calusterone
Chemical_MESH_D002159,Cambendazole
Chemical_MESH_C103494,Urokinase
Chemical_MESH_C069606,Camiglibose
Chemical_MESH_D002174,Candicidin
Chemical_MESH_C060942,Candoxatrilat
Chemical_MESH_C072383,Canertinib dihydrochloride
Chemical_MESH_D012103,Batroxobin
Chemical_MESH_D017985,Dalteparin sodium
Chemical_MESH_D006820,Hyaluronate sodium
Chemical_MESH_C072417,Gadoterate meglumine
Chemical_MESH_D019379,Teriparatide acetate
Chemical_MESH_C117446,Cangrelor
Chemical_MESH_C117446,Cangrelor tetrasodium
Chemical_MESH_C114444,Trafermin
Chemical_MESH_D002192,Canrenone
Chemical_MESH_C483240,Cantuzumab mertansine
Chemical_MESH_D009538,Nicotine
Chemical_MESH_C012036,Polyethylene glycol 3350
Chemical_MESH_C433874,Capravirine
Chemical_MESH_C433143,Capromorelin tartrate
Chemical_MESH_D002211,Capsicum
Chemical_MESH_C018620,Capsicum oleoresin
Chemical_MESH_C004646,Capuride
Chemical_MESH_C044466,Caracemide
Chemical_MESH_C569050,Caramel
Chemical_MESH_C104525,Caraway
Chemical_MESH_C104525,Caraway oil
Chemical_MESH_D002218,Carbadox
Chemical_MESH_C002942,Carbaspirin calcium
Chemical_MESH_C031720,Carbazeran
Chemical_MESH_C453622,Carbomer 934P
Chemical_MESH_C017114,Carfentanil citrate
Chemical_MESH_C014394,Carnidazole
Chemical_MESH_C006919,Caroxazone
Chemical_MESH_C007005,Carprofen
Chemical_MESH_D002351,Carrageenan
Chemical_MESH_C006315,Cartazolate
Chemical_MESH_D002360,Carubicin hydrochloride
Chemical_MESH_C076570,Carzelesin
Chemical_MESH_D004642,Casanthranol
Chemical_MESH_C035978,Cefbuperazone
Chemical_MESH_C047444,Cefetamet
Chemical_MESH_D015790,Cefonicid monosodium
Chemical_MESH_C038845,Cefpimizole
Chemical_MESH_C036666,Cefpiramide
Chemical_MESH_C053503,Ceftiofur hydrochloride
Chemical_MESH_C049934,Cefuzonam
Chemical_MESH_C011708,Cellulose acetate
Chemical_MESH_D002482,Cellulose
Chemical_MESH_C008881,Cellulose sodium phosphate
Chemical_MESH_D002506,Cephalexin hydrochloride
Chemical_MESH_D002507,Cephaloglycin
Chemical_MESH_C054518,Ceronapril
Chemical_MESH_D002108,Ceruletide
Chemical_MESH_C032637,Ceruletide diethylamine
Chemical_MESH_D009892,Opium
Chemical_MESH_C012817,Cetalkonium chloride
Chemical_MESH_C006955,Cetiedil citrate
Chemical_MESH_C010405,Cetostearyl alcohol
Chemical_MESH_C532429,Cetuximab
Chemical_MESH_D004952,Cetyl esters wax
Chemical_MESH_C008424,Mecrylate
Chemical_MESH_C010431,Chlordantoin
Chemical_MESH_C048279,Chlorhexidine phosphanilate
Chemical_MESH_D010463,Peracetic acid
Chemical_MESH_C006984,Chlorocresol
Chemical_MESH_D002740,Chlorothiazide sodium
Chemical_MESH_C004357,Chloroxine
Chemical_MESH_C007027,Chloroxylenol
Chemical_MESH_C514700,Ethylene oxide
Chemical_MESH_D002745,Chlorphentermine hydrochloride
Chemical_MESH_D002751,Chlortetracycline bisulfate
Chemical_MESH_C022990,Chromic chloride
Chemical_MESH_D014013,Chymopapain
Chemical_MESH_C093336,Chymotrypsin
Chemical_MESH_C009990,Ciclazindol
Chemical_MESH_C038068,Cicletanine
Chemical_MESH_C025618,Cicloprofen
Chemical_MESH_C053708,Cicloprolol hydrochloride
Chemical_MESH_C032151,Cifenline
Chemical_MESH_C039671,Ciglitazone
Chemical_MESH_C084473,Cilansetron
Chemical_MESH_C422910,Cilengitide
